247,4321,5.0
247,3897,3.0
247,4901,5.0
847,3557,3.0
847,2096,4.0
653,107,4.0
847,4968,4.0
247,4776,5.0
247,4993,4.0
247,4975,3.0
247,4845,4.0
653,11,4.0
247,3578,5.0
247,3408,5.0
847,4275,3.0
847,1212,5.0
247,4246,2.0
653,419,4.0
939,4993,5.0
247,4367,3.0
653,432,3.0
847,1221,5.0
847,1204,5.0
847,2815,2.0
847,1265,3.0
847,3917,3.0
803,6531,3.0
653,410,5.0
653,355,3.0
847,4100,1.0
847,3978,3.0
847,4025,3.0
847,4308,4.0
847,4347,5.0
847,913,4.0
653,253,3.0
847,1248,5.0
847,1206,4.0
653,242,4.0
847,1250,5.0
653,289,4.0
1173,5298,4.0
597,4993,5.0
597,5072,4.0
597,5159,3.0
597,4980,3.0
597,5146,4.0
597,5002,3.0
597,5103,3.0
597,5102,3.0
939,5146,5.0
858,1073,4.0
847,1219,5.0
653,520,5.0
653,514,3.0
653,339,5.0
653,196,4.0
247,4226,5.0
847,750,5.0
247,4958,4.0
247,4880,5.0
247,4874,5.0
247,3298,5.0
247,4816,4.0
247,5009,4.0
247,3361,5.0
247,3101,5.0
247,5139,5.0
247,4963,5.0
653,486,4.0
939,5039,4.0
247,5349,4.0
247,4015,5.0
847,1283,4.0
247,3004,1.0
1173,5136,2.0
247,3969,5.0
247,4018,4.0
247,4019,4.0
247,4034,3.0
247,4306,5.0
247,3481,2.0
247,4718,4.0
247,4448,5.0
247,3555,5.0
247,5014,5.0
247,3755,2.0
247,3968,1.0
247,3955,2.0
247,3418,5.0
247,3006,5.0
247,2959,3.0
247,3253,5.0
247,3996,1.0
247,3798,5.0
247,3534,4.0
247,4149,4.0
247,3825,2.0
247,4867,4.0
597,5349,4.0
597,5038,5.0
597,5389,3.0
597,4995,2.0
247,3882,1.0
653,541,3.0
247,4231,4.0
247,4248,1.0
247,3797,3.0
247,4069,2.0
247,4639,3.0
247,4299,2.0
247,3979,3.0
247,3565,4.0
247,4023,5.0
247,3998,4.0
247,3752,3.0
247,3977,3.0
247,3911,4.0
247,3617,3.0
247,4022,4.0
653,350,4.0
939,5349,4.0
653,455,4.0
847,3822,4.0
1173,5476,1.0
1173,5445,2.0
1173,5515,5.0
939,5380,4.0
939,5378,4.0
847,4380,4.0
847,1214,4.0
847,1946,4.0
281,4638,2.0
281,5505,4.0
281,4993,4.0
653,258,4.0
653,39,4.0
939,5267,3.0
653,276,4.0
939,5054,3.0
847,909,5.0
653,89,2.0
847,471,5.0
847,5618,5.0
653,302,5.0
847,1354,4.0
847,5673,5.0
847,5633,4.0
653,19,3.0
847,4256,2.0
12,5481,2.0
12,5669,4.0
847,4334,5.0
653,208,2.0
847,1266,4.0
847,899,4.0
653,5882,5.0
847,1237,5.0
847,1222,5.0
999,203,4.0
999,25,5.0
999,364,2.0
999,223,4.0
999,18,4.0
999,253,3.0
999,141,4.0
999,296,5.0
999,377,3.0
999,288,4.0
999,186,3.0
999,36,4.0
999,441,3.0
999,353,4.0
999,236,4.0
999,327,4.0
999,150,4.0
999,198,5.0
999,50,5.0
999,172,4.0
999,357,3.0
12,5872,3.0
653,5944,4.0
1067,5872,4.0
653,153,4.0
999,110,4.0
999,47,1.0
999,345,3.0
999,300,3.0
847,5995,5.0
1067,5952,4.0
847,6003,1.0
653,500,4.0
653,6156,5.0
847,5876,4.0
847,5679,2.0
653,303,4.0
847,552,3.0
847,1,4.0
847,1288,3.0
653,376,3.0
847,4404,4.0
12,6218,4.0
12,5577,4.0
12,5785,2.0
653,6316,1.0
653,32,4.0
653,34,4.0
1173,6291,3.0
653,6333,4.0
653,7,4.0
1173,6303,4.0
847,4252,4.5
847,1925,3.5
847,6440,4.5
653,6373,5.0
939,5952,5.0
939,6170,3.5
939,5602,5.0
939,5225,4.0
939,5055,4.5
939,5303,5.0
939,5481,4.0
939,5353,4.5
939,5463,4.0
939,5650,4.5
939,4992,3.5
939,5944,4.5
939,5816,4.0
939,6305,3.0
939,5072,3.5
939,5999,4.0
847,6377,4.5
348,1784,3.5
348,750,5.0
348,1653,4.5
348,1917,2.5
348,1682,4.0
348,543,4.0
348,1396,4.5
348,913,4.0
348,2692,5.0
348,2054,3.0
348,2006,3.5
348,3481,4.0
348,2353,4.0
348,1597,4.0
348,719,3.5
348,1722,4.0
348,1645,3.0
348,2355,4.0
348,1610,5.0
348,589,4.5
348,2987,4.5
348,3256,4.0
348,50,5.0
348,4993,4.5
348,2571,4.5
348,4886,4.5
348,318,4.5
348,457,4.0
348,1197,5.0
348,2959,4.5
348,4226,5.0
348,4306,4.5
348,4327,4.5
348,4973,5.0
348,293,5.0
348,3996,4.5
348,2918,4.5
348,1136,4.5
348,1625,4.5
348,4969,4.5
348,4037,3.5
348,3751,4.0
348,1282,4.5
348,1148,5.0
348,1223,4.0
348,2081,4.0
348,1233,4.5
348,110,4.5
348,4034,4.0
939,5501,3.5
1067,6271,4.5
1067,6450,4.0
1067,6451,2.5
1067,6441,3.5
1067,6413,3.0
1067,6398,4.0
1067,6261,3.5
1067,6238,3.5
1067,6226,4.0
1067,6230,2.5
1067,6233,4.0
1067,6115,4.0
1067,6100,3.0
1067,6021,3.5
1067,5991,3.5
1067,5957,3.5
1067,5940,3.5
1067,5801,3.0
1067,5780,3.0
1067,5752,3.5
939,6350,4.0
847,1968,3.5
939,5504,4.0
847,6299,4.0
847,6337,4.0
653,377,5.0
803,6370,3.5
803,6502,4.0
803,6433,5.0
803,6440,4.5
803,6579,3.5
803,6581,4.0
803,6412,4.5
803,6533,3.0
803,6584,1.5
803,6451,3.5
803,6573,4.0
803,6567,4.0
803,6427,3.0
803,6388,4.0
803,6357,3.0
803,6368,4.0
630,3176,3.0
630,3897,4.5
630,3481,4.0
630,44,1.0
630,3753,3.0
630,31,2.0
630,724,2.0
630,372,3.0
630,1912,3.0
630,2167,3.0
630,2580,4.0
630,276,3.5
630,1022,3.0
630,531,2.0
630,216,2.0
630,1088,5.0
630,597,4.5
630,1556,1.0
630,377,4.0
630,1569,4.5
630,2724,3.0
630,1537,4.0
630,3594,5.0
630,1562,1.0
630,1721,2.0
630,1013,3.0
630,3255,3.5
630,3408,3.5
630,11,4.0
630,4061,4.0
630,593,3.0
630,2959,2.0
630,2324,4.0
630,2019,3.0
630,4067,3.5
630,3554,4.0
630,4054,3.5
630,2125,4.0
630,4023,4.0
630,3270,3.5
630,1027,3.0
630,3259,3.5
630,2420,3.0
630,1805,3.5
630,86,3.0
630,454,3.0
630,261,4.0
630,147,3.0
630,1059,4.0
630,1393,4.5
630,4246,5.0
630,1680,4.0
630,2114,3.5
630,1639,4.5
630,1653,4.0
630,215,3.0
630,4022,3.5
630,3556,2.0
630,1968,4.0
630,150,3.0
630,1704,4.0
630,1246,3.5
630,1961,4.0
630,1682,3.5
630,2890,4.0
630,1673,3.0
630,3181,2.0
630,4979,1.0
630,562,4.0
630,2671,4.5
630,539,3.0
630,2572,3.5
630,4447,4.5
630,1380,3.0
630,4963,4.5
630,356,4.0
630,2918,4.0
630,2797,4.0
630,2355,3.5
630,1270,4.5
630,587,3.0
630,1777,4.0
630,39,4.0
630,339,4.5
630,2706,3.5
630,2321,4.0
630,2396,4.0
630,4973,4.0
630,1923,3.0
630,497,4.0
630,3948,3.0
630,2858,3.0
630,2915,3.5
630,1042,3.0
630,3210,2.0
630,2716,3.0
630,500,3.0
630,141,3.0
630,380,3.0
630,4018,4.0
630,3882,4.5
630,2997,1.0
630,2011,4.0
630,3028,3.0
630,3819,4.5
630,457,2.0
630,3578,2.0
630,1101,3.0
630,2571,4.0
630,1197,3.0
630,480,2.0
630,3793,4.0
630,485,2.0
630,502,3.0
630,2422,3.0
630,393,1.0
630,4369,3.0
630,1479,2.0
630,4161,2.0
630,3717,3.5
630,95,4.0
630,1100,4.0
630,3999,2.0
630,466,1.0
630,4992,4.0
630,1895,4.5
630,7,4.0
630,1580,3.0
630,2005,1.0
630,2193,1.0
630,1017,2.0
630,3617,3.0
630,4700,4.0
630,231,3.0
630,4069,4.0
630,3968,3.0
630,1888,4.0
630,4639,3.0
630,2054,2.0
630,2961,4.5
630,585,2.0
630,3901,3.0
630,2082,4.0
630,410,2.0
630,3646,3.0
630,520,1.0
630,3225,2.0
630,3258,1.0
630,2888,3.0
630,2806,2.0
630,2500,2.0
630,3979,1.0
630,4015,2.0
630,3616,3.5
630,4149,3.0
630,3743,3.0
630,1021,3.0
630,3004,3.0
630,762,2.0
630,2169,2.0
630,4317,3.0
630,2296,2.0
630,2042,3.5
630,612,2.0
630,419,3.0
630,1005,3.5
630,258,3.0
630,3325,3.0
630,2392,4.0
630,2953,3.0
630,1381,2.0
630,2036,2.0
630,4875,3.0
630,1688,3.5
630,1907,3.5
630,2081,3.5
630,4519,3.5
630,1028,3.5
630,364,3.0
630,4886,4.0
630,2084,4.0
630,2059,3.0
630,3157,3.0
630,2141,3.0
630,8,3.0
630,2089,3.5
630,595,3.5
630,2096,3.0
630,2080,3.0
630,4386,4.5
630,158,3.0
630,808,3.5
630,546,1.0
630,569,3.0
630,2052,3.0
630,4748,3.0
630,837,4.0
630,881,3.0
630,343,3.0
630,3477,4.0
630,4299,4.0
630,1408,3.5
630,4351,3.0
630,4701,3.5
630,648,4.0
630,2763,4.0
630,4025,4.0
630,1573,4.0
630,1608,3.5
630,2273,4.0
630,3257,2.0
630,1917,4.0
630,1876,3.0
630,3977,4.0
630,3623,3.5
630,780,4.0
630,4442,2.0
630,288,2.0
630,4310,3.0
630,2421,3.0
630,4367,4.0
630,4265,2.0
630,2808,2.0
630,168,3.0
630,736,3.0
630,1590,3.0
630,3438,2.0
630,2334,3.5
630,4053,3.0
630,2424,3.5
630,4823,3.0
630,4718,3.5
630,892,3.0
630,2502,4.5
630,1784,3.5
630,1198,2.0
630,260,2.0
630,2762,2.0
630,3969,3.0
630,1552,3.0
630,450,3.0
630,2106,3.5
630,2340,4.0
630,1405,1.0
630,193,2.0
630,2174,2.0
630,1517,3.5
630,708,3.0
630,1441,3.0
630,3535,2.0
226,2174,2.5
226,1407,2.0
226,1258,3.0
226,52,1.0
226,252,1.0
226,246,2.5
226,2599,3.0
226,2797,2.0
226,1517,3.5
226,3996,4.0
226,163,2.0
226,168,1.0
226,2324,3.0
226,1028,1.5
226,2406,1.5
226,1288,4.0
226,6333,2.5
226,6365,3.0
226,6534,3.0
226,6373,4.0
226,5995,4.0
226,5959,4.0
226,5902,3.0
226,5954,3.5
226,5673,4.0
226,5670,3.0
226,589,3.0
226,1923,3.0
226,5945,4.0
226,5010,3.5
226,5992,3.0
226,948,3.0
226,5956,3.5
226,6281,1.5
226,1580,2.5
226,6059,3.0
226,1027,1.0
226,3477,3.5
226,5944,1.0
226,4369,1.0
226,6155,2.0
226,5459,1.5
226,5065,3.0
226,585,1.0
226,1453,0.5
226,1381,0.5
226,6013,0.5
226,6483,0.5
226,6390,0.5
226,6355,0.5
226,6345,0.5
226,6296,4.5
226,6298,1.0
226,6188,3.5
83,1917,3.5
83,1653,3.5
83,22,4.0
83,2712,3.0
83,1242,4.5
83,2804,5.0
83,2100,2.5
83,1302,4.0
83,2001,3.5
83,3418,3.5
83,1343,4.0
83,372,4.0
83,222,3.5
83,2455,2.5
83,2003,4.0
83,3160,4.0
83,5945,4.0
83,590,2.5
83,1923,4.0
83,5791,4.5
83,5010,4.0
83,3256,3.5
83,349,4.0
83,3104,3.0
83,1580,3.5
83,4824,4.0
83,2064,4.5
83,3653,4.5
226,5483,3.5
226,4011,4.0
226,4226,4.0
226,4979,4.5
226,3911,4.5
226,5377,2.0
226,3949,4.0
226,4034,4.0
226,4881,3.5
226,4903,3.0
226,3481,3.5
226,5505,3.5
226,4641,3.0
226,5015,3.5
226,5294,3.5
226,5989,4.0
226,5445,3.5
226,4963,3.5
226,5952,4.0
226,5418,3.5
226,4776,3.0
226,4720,3.5
226,3897,4.0
226,4886,2.0
226,3578,3.0
226,5502,3.0
226,5349,3.5
226,5464,3.5
226,4993,3.5
226,3881,5.0
226,4306,3.5
226,4995,4.5
226,5617,4.0
226,5388,3.0
226,4239,4.0
226,4022,3.5
226,3556,3.5
226,3408,2.5
226,3948,4.5
226,5810,2.0
226,4027,3.5
226,4036,3.0
226,4019,3.5
226,3751,3.0
226,4378,4.0
226,3852,3.5
226,4308,0.5
226,4225,2.5
226,4029,4.0
226,4017,3.5
226,3328,3.5
226,3793,3.0
226,4223,3.0
226,4880,3.5
226,5266,3.0
226,5329,3.0
226,5816,2.0
226,4448,3.5
226,5528,3.0
226,4896,2.0
226,3298,3.0
226,4901,3.0
226,5293,2.0
226,4734,3.0
226,4975,3.5
226,3753,2.5
226,4815,3.0
226,5265,1.5
226,4056,2.5
226,4447,1.5
226,4723,4.0
226,5812,3.5
226,3555,3.0
226,5785,3.0
226,4874,1.5
226,5378,2.5
226,4370,2.5
226,4718,2.5
226,3535,3.0
226,4994,2.5
226,5110,2.5
226,4452,3.5
226,4299,1.5
226,5016,2.0
226,4821,1.0
226,3863,3.5
226,4344,2.5
226,4865,2.5
226,4728,3.5
226,4816,2.0
226,3513,2.0
226,4745,3.0
226,3755,2.5
226,3623,2.5
226,3798,3.0
226,3969,2.0
226,5009,2.0
226,5283,2.0
226,3744,1.5
226,3752,2.5
226,4161,1.5
226,5324,1.5
226,4719,2.5
226,4148,3.0
226,4310,2.5
226,6503,1.0
226,4228,1.5
226,3998,2.0
226,3617,2.5
226,5449,2.0
226,4372,3.0
226,4757,2.5
226,3785,1.5
226,3825,1.5
226,3534,1.5
226,5151,1.0
226,4167,1.0
226,4270,1.0
226,5481,2.5
226,4890,2.5
226,5172,1.5
226,4643,1.0
226,3285,2.5
226,5171,2.5
226,3273,2.0
226,3225,0.5
226,4638,1.5
226,4015,1.0
226,4159,1.0
226,4265,0.5
226,3826,2.0
226,5419,2.0
226,4247,1.5
226,3326,0.5
226,3316,1.0
226,4149,1.5
226,5387,2.0
226,5128,1.5
226,4899,0.5
226,4775,0.5
226,5672,0.5
226,2502,4.0
226,1393,3.0
226,3052,4.0
226,1639,4.0
226,1120,3.5
226,2700,4.0
226,2959,4.5
226,2580,4.5
226,2542,4.0
226,551,3.5
226,110,4.0
226,2268,4.0
226,47,3.5
226,1653,3.0
226,356,3.5
226,1343,4.0
226,223,4.5
226,2291,3.5
226,3160,2.5
226,555,4.0
226,2028,4.0
226,2571,3.5
226,2762,4.0
226,318,4.5
226,1673,3.5
226,590,3.0
226,2912,3.5
226,1678,1.5
226,2302,2.5
226,1466,4.0
226,6,3.0
226,457,3.0
226,2761,2.0
226,50,4.0
226,3429,3.5
226,2706,3.5
226,3081,3.0
226,3174,3.5
226,280,3.0
226,180,3.5
226,353,2.5
226,3147,4.0
226,2883,3.5
226,3213,2.5
226,104,3.5
226,2763,2.5
226,2353,3.5
226,253,4.0
226,733,3.0
226,3250,3.0
226,2355,2.5
226,3148,3.0
226,3253,2.5
226,333,3.5
226,3020,3.0
226,3176,3.5
226,1370,3.0
226,2310,2.0
226,480,3.5
226,10,3.0
226,4321,2.5
226,539,2.0
226,2396,2.5
226,293,3.0
226,1732,4.0
226,337,3.5
226,2858,4.0
226,1089,4.0
226,1265,3.5
226,36,3.0
226,1449,4.0
226,2395,4.5
226,2997,4.0
226,593,4.0
226,529,4.0
226,2359,3.0
226,3007,4.0
226,456,4.0
226,2692,4.0
226,1797,4.0
226,296,4.5
226,1635,3.0
226,3060,3.0
226,608,3.5
226,1233,3.0
226,3186,3.0
226,2683,3.0
226,648,3.5
226,1485,3.5
226,165,3.0
226,454,3.0
226,288,3.5
226,216,3.0
226,482,3.0
226,3450,3.0
226,663,3.0
226,2,2.0
226,24,3.0
226,597,3.0
226,1884,4.0
226,1729,3.0
226,2391,3.5
226,300,3.0
226,31,2.0
226,1916,3.0
226,357,1.5
226,1633,2.0
226,3129,3.5
226,3,2.5
226,2628,2.5
226,780,2.5
226,358,2.5
226,2836,3.0
226,1608,2.0
226,2617,1.0
226,6025,0.5
226,2710,2.5
226,2770,2.5
226,1092,3.0
226,1093,3.5
226,587,2.5
226,1405,2.0
226,3489,1.5
226,3528,0.5
226,2772,0.5
226,2672,2.5
226,2269,2.5
226,185,2.0
226,2428,2.0
226,1513,1.0
226,3146,1.5
226,3254,1.5
226,434,1.0
226,2188,2.0
226,3557,2.5
226,2771,2.5
226,2389,2.0
226,88,2.5
226,1461,2.0
226,3063,2.5
226,240,3.5
226,191,2.0
226,542,2.0
226,312,1.0
226,6475,1.0
226,3156,1.0
226,2567,2.5
226,2694,2.5
226,2424,2.0
226,2759,1.5
226,2505,1.0
226,2598,2.0
226,1544,2.0
226,2012,2.0
226,305,0.5
226,2393,1.0
226,160,0.5
226,3243,2.5
226,5346,2.0
226,1556,0.5
226,3256,3.0
226,1610,3.0
226,349,2.5
226,3977,1.0
226,322,4.0
226,431,3.0
226,32,3.0
226,3178,3.5
226,2231,4.0
226,628,4.0
226,3252,4.0
226,1500,3.5
226,1784,4.0
226,1682,3.5
226,3499,4.0
226,2321,3.0
226,493,3.0
226,1704,4.0
226,441,4.0
226,1680,3.0
226,785,3.5
226,1747,3.0
226,1060,4.0
226,3108,3.0
226,150,3.5
226,21,3.0
226,1,3.0
226,1921,3.5
226,527,4.0
226,1777,3.5
226,94,3.5
226,832,2.5
226,1268,3.0
226,440,2.0
226,144,1.0
226,377,2.5
226,380,2.5
226,1810,2.5
226,3261,3.5
226,5561,2.5
226,588,3.0
226,778,4.0
226,25,4.0
226,3006,3.5
226,1358,4.0
226,101,3.5
226,2908,3.0
226,1213,2.5
226,1594,3.0
226,1094,3.5
226,4067,2.5
226,1573,1.5
226,2167,3.0
226,1476,3.5
226,1356,1.0
226,1441,2.5
226,1042,3.0
226,543,3.0
226,231,3.5
226,141,2.5
226,2112,2.5
226,507,3.0
226,2881,1.5
226,2320,3.0
226,39,2.0
226,1479,2.5
226,1801,1.0
226,2581,1.5
226,3249,3.0
226,329,2.0
226,3274,3.0
226,1657,3.0
226,1457,1.5
226,786,2.0
226,237,1.5
226,383,1.0
226,719,2.0
226,860,3.0
226,2292,2.5
226,1892,2.5
226,3686,2.5
226,368,2.5
226,481,2.5
226,708,2.0
226,2712,2.5
226,2106,2.5
226,18,2.0
226,500,2.5
226,802,2.0
226,1372,1.0
226,450,2.5
226,2447,1.5
226,2335,2.5
226,292,3.0
226,574,2.5
226,1483,2.5
226,1391,1.5
226,1191,2.5
226,1377,2.0
226,1894,1.0
226,208,1.5
226,3113,1.5
226,2126,1.0
226,784,2.5
226,153,1.5
226,196,1.5
226,1644,1.5
226,5303,1.0
226,1647,2.0
226,1593,2.0
226,1726,1.0
226,762,2.0
226,782,1.5
226,432,1.5
226,2082,1.5
226,19,2.0
226,5027,2.0
226,435,1.5
226,2296,1.0
226,122,2.5
226,2253,1.5
226,818,1.5
226,276,1.5
226,3705,1.0
226,547,2.0
226,4040,1.5
226,829,1.0
226,1126,1.0
226,1431,1.0
226,544,1.5
226,5334,2.0
226,234,1.0
226,355,1.5
226,839,1.0
226,833,1.5
226,742,2.0
226,2297,1.0
226,2356,0.5
226,2605,1.0
226,372,4.0
226,2431,1.5
226,70,2.5
226,852,2.5
226,2492,3.5
226,367,2.5
226,1753,2.0
226,105,1.0
226,736,2.0
226,2723,1.0
226,193,2.0
226,1562,1.5
226,6166,2.0
226,1772,1.5
226,2338,2.0
226,5309,1.0
226,5452,1.0
226,1679,0.5
226,2702,2.5
226,5103,3.0
226,5541,2.0
226,4014,2.0
226,3317,3.0
226,4889,2.0
226,4246,1.5
226,5391,2.0
226,5636,1.5
226,4814,2.0
226,4866,1.5
226,5313,1.0
226,4639,1.0
226,4025,1.0
226,4305,1.0
226,4845,0.5
226,4255,1.0
226,344,3.0
226,4061,3.5
226,5630,3.5
226,2707,3.0
226,16,3.0
226,175,3.0
226,4765,3.0
226,4304,3.0
226,5577,3.0
226,3893,3.0
226,3993,3.0
226,1259,3.5
226,1968,3.5
226,4007,3.0
226,2076,3.5
226,2248,3.5
226,2804,3.0
226,1097,3.5
226,1090,3.5
226,1222,3.5
226,3360,3.0
226,4322,2.5
226,3098,3.0
226,3683,3.5
226,2313,3.0
226,1225,3.5
226,1290,3.0
226,2145,2.5
226,3844,1.0
226,2114,3.0
226,3591,3.0
226,4280,3.0
226,3111,2.5
226,2410,2.0
226,3791,2.0
226,2421,1.0
226,4126,2.5
226,5694,0.5
226,4487,2.5
226,2942,1.0
226,2411,2.0
226,2422,1.0
226,1103,4.5
226,949,3.5
